title,movieId,genres,tmdbId,content
Keeping the Faith (2000),3536,Comedy|Drama|Romance,4967,Comedy Drama Romance
Kelly's Heroes (1970),3836,Action|Comedy|War,11589,Action Comedy War
Ken Park (2002),7976,Drama,7090,Drama
Kenny & Company (1976),124484,Comedy|Drama,114735,Comedy Drama
"Kentucky Fried Movie, The (1977)",3760,Comedy,11598,Comedy
Kevin Hart: I'm a Grown Little Man (2009),128089,Comedy,27866,Comedy
Kevin Hart: Laugh at My Pain (2011),136471,Comedy|Documentary,74510,Comedy Documentary
Kevin Smith: Too Fat For 40 (2010),124273,Comedy,48132,Comedy
Key Largo (1948),3334,Crime|Drama|Film-Noir|Thriller,11016,Crime Drama Film-Noir Thriller
"Keys to the House, The (Chiavi di casa, Le) (2004)",30890,Drama,42420,Drama
Kick-Ass (2010),76251,Action|Comedy,23483,Action Comedy
Kick-Ass 2 (2013),104241,Action|Comedy|Crime,59859,Action Comedy Crime
Kickboxer (1989),4614,Action,10222,Action
Kickboxer 2: The Road Back (1991),6577,Action|Drama,24993,Action Drama
Kickin It Old Skool (2007),52715,Comedy,13280,Comedy
Kicking & Screaming (2005),33495,Comedy,9981,Comedy
Kicking Off (2016),158022,Comedy,386891,Comedy
Kicking and Screaming (1995),72,Comedy|Drama,28387,Comedy Drama
"Kid Stays in the Picture, The (2002)",5483,Documentary,29047,Documentary
"Kid in King Arthur's Court, A (1995)",258,Adventure|Children|Comedy|Fantasy|Romance,37108,Adventure Children Comedy Fantasy Romance
Kid's Story (2003),172887,Animation|Sci-Fi,24914,Animation Sci-Fi
"Kid, The (1921)",3310,Comedy|Drama,10098,Comedy Drama
"Kid, The (2000)",3784,Comedy|Fantasy,4244,Comedy Fantasy
Kidnapping Mr. Heineken (2015),130083,Action|Crime|Drama|Thriller,228968,Action Crime Drama Thriller
"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",107412,Comedy|Romance,20878,Comedy Romance
Kids (1995),175,Drama,9344,Drama
"Kids Are All Right, The (2010)",79242,Comedy|Drama,39781,Comedy Drama
Kids in the Hall: Brain Candy (1996),663,Comedy,18414,Comedy
Kika (1993),567,Comedy|Drama,8223,Comedy Drama
Kiki's Delivery Service (Majo no takkyûbin) (1989),26662,Adventure|Animation|Children|Drama|Fantasy,16859,Adventure Animation Children Drama Fantasy
Kikujiro (Kikujirô no natsu) (1999),8012,Comedy|Drama,4291,Comedy Drama
Kill Bill: Vol. 1 (2003),6874,Action|Crime|Thriller,24,Action Crime Thriller
Kill Bill: Vol. 2 (2004),7438,Action|Drama|Thriller,393,Action Drama Thriller
Kill Command (2016),158956,Action|Horror|Sci-Fi,384798,Action Horror Sci-Fi
Kill List (2011),89837,Horror|Mystery|Thriller,74725,Horror Mystery Thriller
Kill Me Three Times (2014),131439,Thriller,237756,Thriller
Kill the Irishman (2011),86628,Action|Crime,51209,Action Crime
Kill the Messenger (2014),118354,Crime|Drama|Mystery|Thriller,245916,Crime Drama Mystery Thriller
Kill! (Kiru) (1968),84523,Action|Comedy|Drama,39029,Action Comedy Drama
Killer Elite (2011),89840,Action|Thriller,49021,Action Thriller
Killer Joe (2011),95761,Crime|Thriller,73567,Crime Thriller
Killer Klowns from Outer Space (1988),26629,Comedy|Horror|Sci-Fi,16296,Comedy Horror Sci-Fi
Killer Movie (2008),121469,Comedy|Horror|Mystery|Thriller,14862,Comedy Horror Mystery Thriller
"Killer Shrews, The (1959)",3933,Horror|Sci-Fi,43109,Horror Sci-Fi
Killer's Kiss (1955),2727,Crime|Film-Noir,10056,Crime Film-Noir
"Killer, The (Die xue shuang xiong) (1989)",1218,Action|Crime|Drama|Thriller,10835,Action Crime Drama Thriller
Killers (2010),78041,Action|Comedy,37821,Action Comedy
"Killers, The (1946)",7943,Crime|Film-Noir,14638,Crime Film-Noir
"Killing Fields, The (1984)",1299,Drama|War,625,Drama War
Killing Me Softly (2002),8588,Drama|Mystery|Romance|Thriller,14365,Drama Mystery Romance Thriller
Killing Them Softly (2012),97860,Crime|Drama|Thriller,64689,Crime Drama Thriller
Killing Zoe (1994),482,Crime|Drama|Thriller,507,Crime Drama Thriller
"Killing, The (1956)",2726,Crime|Film-Noir,247,Crime Film-Noir
Killshot (2008),69131,Action|Crime|Drama|Thriller,16164,Action Crime Drama Thriller
Kin-Dza-Dza! (1986),36363,Comedy|Drama|Sci-Fi,20874,Comedy Drama Sci-Fi
Kind Hearts and Coronets (1949),6650,Comedy|Drama,11898,Comedy Drama
Kindergarten Cop (1990),7004,Action|Comedy|Crime|Thriller,951,Action Comedy Crime Thriller
Kindergarten Cop 2 (2016),158254,Action|Comedy,383121,Action Comedy
"Kindred, The (1986)",2740,Horror|Sci-Fi,48660,Horror Sci-Fi
King Arthur (2004),8640,Action|Adventure|Drama|War,9477,Action Adventure Drama War
King Kong (1933),2366,Action|Adventure|Fantasy|Horror,244,Action Adventure Fantasy Horror
King Kong (1976),2367,Adventure|Fantasy|Romance|Sci-Fi|Thriller,10730,Adventure Fantasy Romance Sci-Fi Thriller
King Kong (2005),41569,Action|Adventure|Drama|Fantasy|Thriller,254,Action Adventure Drama Fantasy Thriller
King Kong Lives (1986),2368,Adventure|Sci-Fi,31947,Adventure Sci-Fi
King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),2365,Action|Sci-Fi,1680,Action Sci-Fi
King Ralph (1991),7005,Comedy,10804,Comedy
King Solomon's Mines (1937),4800,Action|Adventure|Drama|Romance|Thriller,43860,Action Adventure Drama Romance Thriller
King Solomon's Mines (1950),25962,Action|Adventure|Romance,43388,Action Adventure Romance
King Solomon's Mines (1985),7308,Adventure|Comedy,9838,Adventure Comedy
"King and I, The (1956)",2565,Drama|Musical|Romance,16520,Drama Musical Romance
"King and I, The (1999)",2559,Animation|Children,47288,Animation Children
"King in New York, A (1957)",3640,Comedy|Drama,28973,Comedy Drama
King of California (2007),55729,Comedy,5718,Comedy
King of Comedy (Hei kek ji wong) (1999),110281,Comedy|Drama|Romance,53168,Comedy Drama Romance
"King of Comedy, The (1983)",6001,Comedy|Drama,262,Comedy Drama
King of Hearts (1966),7122,Comedy|Drama|War,17685,Comedy Drama War
King of Kings (1961),6225,Drama,36362,Drama
"King of Kong, The (2007)",54881,Documentary,13958,Documentary
"King of Masks, The (Bian Lian) (1996)",2609,Drama,25471,Drama
King of New York (1990),1785,Crime|Thriller,9558,Crime Thriller
King's Ransom (2005),33148,Comedy|Crime,27360,Comedy Crime
"King's Speech, The (2010)",81845,Drama,45269,Drama
Kingdom of Heaven (2005),33162,Action|Drama|Romance|War,1495,Action Drama Romance War
"Kingdom, The (2007)",54736,Action|Drama|Thriller,4349,Action Drama Thriller
Kingpin (1996),785,Comedy,11543,Comedy
"Kings of Summer, The (2013)",103048,Comedy,156700,Comedy
Kingsglaive: Final Fantasy XV (2016),161594,Action|Adventure|Animation|Drama|Fantasy|Sci-Fi,390734,Action Adventure Animation Drama Fantasy Sci-Fi
Kingsman: The Golden Circle (2017),176101,Action|Adventure|Comedy,343668,Action Adventure Comedy
Kingsman: The Secret Service (2015),119145,Action|Adventure|Comedy|Crime,207703,Action Adventure Comedy Crime
Kinky Boots (2005),45175,Comedy|Drama,16367,Comedy Drama
Kinsey (2004),8966,Drama,11184,Drama
Kirikou and the Sorceress (Kirikou et la sorcière) (1998),27186,Adventure|Animation|Children|Fantasy,21348,Adventure Animation Children Fantasy
Kiss Kiss Bang Bang (2005),38061,Comedy|Crime|Mystery|Thriller,5236,Comedy Crime Mystery Thriller
Kiss Me Deadly (1955),4426,Film-Noir,18030,Film-Noir
Kiss Me Goodbye (1982),6090,Comedy,81001,Comedy
Kiss Me Kate (1953),6358,Comedy|Musical|Romance,34857,Comedy Musical Romance
"Kiss Me, Guido (1997)",1612,Comedy,32519,Comedy
"Kiss Me, Stupid (1964)",6578,Comedy,53021,Comedy
Kiss me Kismet (2006),136838,Comedy|Romance,38918,Comedy Romance
Kiss of Death (1995),259,Crime|Drama|Thriller,6071,Crime Drama Thriller
Kiss of the Dragon (2001),4387,Action,2140,Action
Kiss of the Spider Woman (1985),6786,Drama,11703,Drama
Kiss the Girls (1997),1620,Crime|Drama|Mystery|Thriller,9437,Crime Drama Mystery Thriller
Kissed (1996),1502,Drama|Romance,21626,Drama Romance
Kissing Jessica Stein (2001),5222,Comedy|Romance,15647,Comedy Romance
Kit Kittredge: An American Girl (2008),60289,Children|Comedy|Drama|Mystery,8359,Children Comedy Drama Mystery
Kitchen Stories (Salmer fra kjøkkenet) (2003),7297,Comedy|Drama,11083,Comedy Drama
Kite (2014),132618,Action|Crime|Drama|Mystery|Thriller,192712,Action Crime Drama Mystery Thriller
"Kite Runner, The (2007)",56607,Drama,7979,Drama
Kizumonogatari II: Passionate Blood (2016),168090,Animation|Fantasy|Mystery,362584,Animation Fantasy Mystery
Kizumonogatari III: Cold Blood (2017),168218,Animation|Fantasy|Mystery,362585,Animation Fantasy Mystery
Kizumonogatari Part 1: Tekketsu (2016),162968,Action|Animation|Mystery,357786,Action Animation Mystery
Klute (1971),1964,Drama|Mystery,466,Drama Mystery
Knife in the Water (Nóz w wodzie) (1962),6858,Drama,11502,Drama
Knight and Day (2010),79185,Action|Comedy|Romance,37834,Action Comedy Romance
"Knight's Tale, A (2001)",4299,Action|Comedy|Romance,9476,Action Comedy Romance
Knights of Badassdom (2013),109042,Adventure|Comedy|Fantasy,74461,Adventure Comedy Fantasy
Knock Knock (2015),142074,Crime|Horror|Thriller,263472,Crime Horror Thriller
Knock Off (1998),2196,Action,37498,Action
Knockaround Guys (2002),5665,Action|Comedy|Crime,7501,Action Comedy Crime
Knocked Up (2007),52973,Comedy|Drama|Romance,4964,Comedy Drama Romance
Knockin' on Heaven's Door (1997),32460,Action|Comedy|Crime|Drama,158,Action Comedy Crime Drama
"Knot, The (2012)",103502,Comedy|Romance,136386,Comedy Romance
Knowing (2009),67197,Action|Drama|Mystery|Sci-Fi|Thriller,13811,Action Drama Mystery Sci-Fi Thriller
Kolya (Kolja) (1996),1446,Comedy|Drama,784,Comedy Drama
Kong: Skull Island (2017),168254,Action|Adventure|Fantasy,293167,Action Adventure Fantasy
Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),1289,Documentary,11314,Documentary
Krabat (2008),63312,Drama|Fantasy,4627,Drama Fantasy
Kramer vs. Kramer (1979),1955,Drama,12102,Drama
Krampus (2015),135534,Comedy|Fantasy|Horror,287903,Comedy Fantasy Horror
"Krays, The (1990)",26695,Drama,21344,Drama
Krippendorf's Tribe (1998),1855,Comedy,31220,Comedy
Krull (1983),4275,Action|Adventure|Fantasy|Sci-Fi,849,Action Adventure Fantasy Sci-Fi
Kubo and the Two Strings (2016),162578,Adventure|Animation|Children|Fantasy,313297,Adventure Animation Children Fantasy
Kuffs (1992),6720,Action|Comedy|Crime,14603,Action Comedy Crime
Kull the Conqueror (1997),1606,Action|Adventure,17832,Action Adventure
Kundun (1997),1730,Drama,9746,Drama
Kung Fu Hustle (Gong fu) (2004),31878,Action|Comedy,9470,Action Comedy
Kung Fu Panda (2008),59784,Action|Animation|Children|Comedy|IMAX,9502,Action Animation Children Comedy IMAX
Kung Fu Panda 2 (2011),87222,Action|Adventure|Animation|Children|Comedy|IMAX,49444,Action Adventure Animation Children Comedy IMAX
Kung Fu Panda 3 (2016),149406,Action|Adventure|Animation,140300,Action Adventure Animation
Kung Fu Panda: Secrets of the Furious Five (2008),67295,Action|Animation|Children|Comedy,15854,Action Animation Children Comedy
Kung Fu Panda: Secrets of the Masters (2011),136556,Animation|Children,81003,Animation Children
Kung Fury (2015),134170,Action|Comedy|Fantasy|Sci-Fi,251516,Action Comedy Fantasy Sci-Fi
Kung Pow: Enter the Fist (2002),5047,Action|Comedy,11891,Action Comedy
Kurt & Courtney (1998),1856,Documentary,13907,Documentary
Kurt Cobain: Montage of Heck (2015),127146,Documentary,319075,Documentary
Kwaidan (Kaidan) (1964),7564,Horror,30959,Horror
L.A. Confidential (1997),1617,Crime|Film-Noir|Mystery|Thriller,2118,Crime Film-Noir Mystery Thriller
L.A. Slasher (2015),143559,Comedy|Crime|Fantasy,323792,Comedy Crime Fantasy
L.A. Story (1991),2108,Comedy|Romance,2107,Comedy Romance
L.I.E. (2001),4765,Drama,18734,Drama
LBJ (2017),179813,Drama,353575,Drama
LEGO Batman: The Movie - DC Heroes Unite (2013),103233,Action|Adventure|Animation,177271,Action Adventure Animation
LEGO DC Super Hero Girls: Brain Drain (2017),176051,Animation,460135,Animation
LOL (2012),96975,Comedy|Drama|Romance,80271,Comedy Drama Romance
La Belle Verte (1996),117849,Comedy,25518,Comedy
La Cérémonie (1995),1406,Crime|Drama|Mystery|Thriller,1802,Crime Drama Mystery Thriller
La La Land (2016),164909,Comedy|Drama|Romance,313369,Comedy Drama Romance
La cravate (1957),114335,(no genres listed),32891,(no genres listed)
La vérité si je mens ! (1997),130498,Comedy,39385,Comedy
Labyrinth (1986),1967,Adventure|Fantasy|Musical,13597,Adventure Fantasy Musical
Ladder 49 (2004),8908,Action|Drama|Thriller,11128,Action Drama Thriller
"Ladies Man, The (2000)",3955,Comedy,16888,Comedy
Lady Bird (2017),177615,Comedy,391713,Comedy
"Lady Eve, The (1941)",2935,Comedy|Romance,3086,Comedy Romance
Lady Jane (1986),6201,Drama|Romance,21867,Drama Romance
"Lady Vanishes, The (1938)",2208,Drama|Mystery|Thriller,940,Drama Mystery Thriller
Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),42632,Crime|Drama|Mystery|Thriller,4550,Crime Drama Mystery Thriller
"Lady and the Duke, The (Anglaise et le duc, L') (2001)",5365,Drama|Romance,2894,Drama Romance
Lady and the Tramp (1955),2080,Animation|Children|Comedy|Romance,10340,Animation Children Comedy Romance
"Lady from Shanghai, The (1947)",25940,Drama|Film-Noir|Mystery,3766,Drama Film-Noir Mystery
Lady in White (a.k.a. The Mystery of the Lady in White) (1988),4517,Horror|Mystery|Thriller,49365,Horror Mystery Thriller
Lady in the Water (2006),45730,Drama|Fantasy|Mystery,9697,Drama Fantasy Mystery
Ladybird Ladybird (1994),263,Drama,49980,Drama
Ladybugs (1992),26778,Comedy,19087,Comedy
Ladyhawke (1985),3479,Adventure|Fantasy|Romance,526,Adventure Fantasy Romance
"Ladykillers, The (1955)",5602,Comedy|Crime,5506,Comedy Crime
"Ladykillers, The (2004)",7367,Comedy|Crime,5516,Comedy Crime
Lagaan: Once Upon a Time in India (2001),6776,Comedy|Drama|Musical|Romance,19666,Comedy Drama Musical Romance
Laggies (2014),114265,Comedy|Romance,244264,Comedy Romance
"Lake House, The (2006)",45668,Drama|Fantasy|Romance,2044,Drama Fantasy Romance
Lake Placid (1999),2713,Horror|Thriller,9825,Horror Thriller
Lakeview Terrace (2008),61705,Drama|Thriller,13279,Drama Thriller
Lamerica (1994),53,Adventure|Drama,49133,Adventure Drama
Lammbock (2001),7843,Comedy,1583,Comedy
Land Before Time III: The Time of the Great Giving (1995),888,Adventure|Animation|Children|Musical,19004,Adventure Animation Children Musical
"Land Before Time, The (1988)",4519,Adventure|Animation|Children|Fantasy,12144,Adventure Animation Children Fantasy
"Land That Time Forgot, The (1975)",69453,Adventure|Sci-Fi,27085,Adventure Sci-Fi
Land and Freedom (Tierra y libertad) (1995),632,Drama|War,38884,Drama War
Land of Plenty (Angst and Alienation in America) (2004),48214,Drama,1595,Drama
Land of the Dead (2005),33834,Action|Horror|Thriller,11683,Action Horror Thriller
Land of the Lost (2009),69278,Action|Adventure|Comedy|Sci-Fi,18162,Action Adventure Comedy Sci-Fi
"Langoliers, The (1995)",26887,Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,152426,Drama Fantasy Horror Mystery Sci-Fi Thriller
Lantana (2001),4978,Drama|Mystery|Thriller,9523,Drama Mystery Thriller
Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),6350,Action|Adventure|Animation|Children|Fantasy|Sci-Fi,10515,Action Adventure Animation Children Fantasy Sci-Fi
Lara Croft Tomb Raider: The Cradle of Life (2003),6564,Action|Adventure|Comedy|Romance|Thriller,1996,Action Adventure Comedy Romance Thriller
Lara Croft: Tomb Raider (2001),4367,Action|Adventure,1995,Action Adventure
Larger Than Life (1996),813,Comedy,34170,Comedy
Larry Crowne (2011),87522,Comedy|Drama|Romance,59861,Comedy Drama Romance
Larry David: Curb Your Enthusiasm (1999),136469,Comedy,261414,Comedy
Lars and the Real Girl (2007),55280,Comedy|Drama,6615,Comedy Drama
Lassie (1994),484,Adventure|Children,29918,Adventure Children
Last Action Hero (1993),485,Action|Adventure|Comedy|Fantasy,9593,Action Adventure Comedy Fantasy
"Last Airbender, The (2010)",78893,Action|Adventure|Fantasy,10196,Action Adventure Fantasy
"Last Boy Scout, The (1991)",7007,Action|Comedy|Crime|Drama|Thriller,9319,Action Comedy Crime Drama Thriller
"Last Castle, The (2001)",4866,Action,2100,Action
Last Dance (1996),726,Drama,46063,Drama
Last Days (2005),34326,Drama,1665,Drama
"Last Days of Disco, The (1998)",1836,Comedy|Drama,16980,Comedy Drama
"Last Days, The (1998)",2494,Documentary,20595,Documentary
"Last Detail, The (1973)",3200,Comedy|Drama,14886,Comedy Drama
"Last Dragon, The (1985)",4442,Action|Comedy|Drama,13938,Action Comedy Drama
"Last Emperor, The (1987)",1960,Drama,746,Drama
Last Exit to Brooklyn (1989),4615,Drama,12774,Drama
"Last Exorcism, The (2010)",80094,Horror|Thriller,38358,Horror Thriller
Last Holiday (1950),91666,Comedy|Drama|Romance,16939,Comedy Drama Romance
Last Holiday (2006),42732,Comedy,17379,Comedy
"Last House on the Left, The (1972)",5569,Crime|Horror|Thriller,15516,Crime Horror Thriller
Last Hurrah for Chivalry (Hao xia) (1979),26401,Action|Drama,13514,Action Drama
"Last King of Scotland, The (2006)",48738,Drama|Thriller,1523,Drama Thriller
"Last Kiss, The (2006)",47970,Comedy|Drama,7511,Comedy Drama
"Last Kiss, The (Ultimo bacio, L') (2001)",5503,Comedy|Drama|Romance,12308,Comedy Drama Romance
Last Knights (2015),131714,Action|Adventure,308504,Action Adventure
"Last Legion, The (2007)",54686,Action|Adventure|Fantasy|War,9703,Action Adventure Fantasy War
Last Life in the Universe (Ruang rak noi nid mahasan) (2003),27722,Drama|Romance,11606,Drama Romance
Last Man Standing (1996),996,Action|Crime|Drama|Thriller,9333,Action Crime Drama Thriller
"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",7891,Drama|Horror|Sci-Fi,21159,Drama Horror Sci-Fi
"Last Metro, The (Dernier métro, Le) (1980)",4840,Drama|Romance,1716,Drama Romance
"Last Mimzy, The (2007)",51698,Adventure|Children|Sci-Fi,2267,Adventure Children Sci-Fi
Last Night (1998),3008,Drama|Sci-Fi,16129,Drama Sci-Fi
Last Orders (2001),5112,Drama,14778,Drama
"Last Picture Show, The (1971)",3152,Drama,25188,Drama
"Last Samurai, The (2003)",7143,Action|Adventure|Drama|War,616,Action Adventure Drama War
"Last Seduction, The (1994)",5893,Crime|Drama|Thriller,25284,Crime Drama Thriller
Last Shift (2014),142598,Horror,296065,Horror
"Last Song, The (2010)",77414,Drama|Romance,35690,Drama Romance
"Last Stand, The (2013)",99910,Action|Crime|Thriller,76640,Action Crime Thriller
"Last Starfighter, The (1984)",8633,Action|Adventure|Comedy|Sci-Fi,11884,Action Adventure Comedy Sci-Fi
"Last Supper, The (1995)",627,Drama|Thriller,12520,Drama Thriller
Last Tango in Paris (Ultimo tango a Parigi) (1972),7008,Drama|Romance,1643,Drama Romance
"Last Temptation of Christ, The (1988)",2022,Drama,11051,Drama
Last Train Home (2009),74696,Documentary|Drama,45576,Documentary Drama
"Last Unicorn, The (1982)",6093,Animation|Children|Fantasy,10150,Animation Children Fantasy
Last Vegas (2013),106330,Comedy|Drama|Romance,137093,Comedy Drama Romance
"Last Waltz, The (1978)",5385,Documentary,13963,Documentary
"Last Wave, The (1977)",4927,Fantasy|Mystery|Thriller,72277,Fantasy Mystery Thriller
"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",26900,Comedy|Drama,51038,Comedy Drama
"Last Winter, The (2006)",55492,Horror,15667,Horror
Last Year's Snow Was Falling (1983),172577,Animation|Children|Comedy|Fantasy,145760,Animation Children Comedy Fantasy
Last of the Dogmen (1995),26901,Adventure|Western,30718,Adventure Western
"Last of the Mohicans, The (1992)",1408,Action|Romance|War|Western,9361,Action Romance War Western
